sp_id	sp_gq_id	age	sex
938441899	450004707	19	M
938441898	450004707	22	M
938441897	450004707	19	M
938441896	450004707	18	M
938441895	450004707	19	M
938441894	450004707	23	M
938441893	450004707	19	M
938441892	450004707	20	M
938441891	450004707	18	M
938441890	450004707	20	M
938441889	450004707	21	M
938441888	450004707	18	M
938441887	450004707	24	M
938441886	450004707	19	M
938441885	450004707	21	M
938441884	450004707	19	M
938441883	450004707	19	M
938441882	450004707	18	M
938441881	450004707	22	M
938441880	450004707	18	M
938441879	450004707	19	M
938441878	450004707	24	M
938441877	450004707	18	M
938441876	450004707	20	M
938441875	450004707	19	M
938441874	450004707	19	M
938441873	450004707	23	M
938441872	450004707	19	M
938441871	450004707	19	M
938441870	450004707	18	M
938441869	450004707	19	M
938441868	450004707	38	M
938441867	450004707	19	M
938441866	450004707	23	M
938441865	450004707	23	M
938441864	450004707	41	M
938441863	450004707	19	M
938441862	450004707	22	M
938441861	450004707	24	M
938441860	450004707	19	M
938441859	450004707	18	M
938441858	450004707	20	M
938441857	450004707	19	M
938441856	450004707	22	M
938441855	450004707	19	M
938441854	450004707	23	M
938441853	450004707	18	M
938441852	450004707	19	M
938441851	450004707	18	M
938441850	450004707	18	M
938441849	450004707	28	M
938441848	450004707	19	M
938441847	450004707	22	M
938441846	450004707	22	M
938441845	450004707	23	M
938441844	450004707	19	M
938441843	450004707	21	M
938441842	450004707	19	M
938441841	450004707	20	M
938441840	450004707	24	M
938441839	450004707	18	M
938441838	450004707	18	M
938441837	450004707	21	M
938441836	450004707	19	M
938441835	450004707	19	M
938441834	450004707	19	M
938441833	450004707	20	M
938441832	450004707	22	M
938441831	450004707	19	M
938441830	450004707	19	M
938441829	450004707	21	M
938441828	450004707	19	M
938441827	450004707	19	M
938441826	450004707	20	M
938441825	450004707	21	M
938441824	450004707	18	M
938441823	450004707	39	M
938441822	450004707	18	M
938441821	450004707	19	M
938441820	450004707	24	M
938441819	450004707	23	M
938441818	450004707	26	M
938441817	450004707	19	M
938441816	450004707	19	M
938441815	450004707	18	M
938441814	450004707	19	M
938441813	450004707	22	M
938441812	450004707	23	M
938441811	450004707	22	M
938441810	450004707	23	M
938441809	450004707	23	M
938441808	450004707	18	M
938441807	450004707	22	M
938441806	450004707	20	M
938441805	450004707	19	M
938441804	450004707	24	M
938441803	450004707	18	M
938441802	450004707	19	M
938441801	450004707	23	M
938441800	450004707	18	M
938441799	450004707	19	M
938441798	450004707	24	M
938441797	450004707	21	M
938441796	450004707	18	M
938441795	450004707	22	M
938441794	450004707	18	M
938441793	450004707	19	M
938441792	450004707	21	M
938441791	450004707	19	M
938441790	450004707	21	M
938441789	450004707	21	M
938441788	450004707	20	M
938441787	450004707	21	M
938441786	450004707	20	M
938441785	450004707	22	M
938441784	450004707	27	M
938441783	450004707	20	M
938441782	450004707	22	M
938441781	450004707	24	M
938441780	450004707	18	M
938441779	450004707	22	M
938441778	450004707	21	M
938441777	450004707	21	M
938441776	450004707	18	M
938441775	450004707	19	M
938441774	450004707	19	M
938441773	450004707	19	M
938441772	450004707	21	M
938441771	450004707	18	M
938441770	450004707	18	M
938441769	450004707	19	M
938441768	450004707	19	M
938441767	450004707	20	M
938441766	450004707	19	M
938441765	450004707	22	M
938441764	450004707	20	M
938441763	450004707	19	M
938441762	450004707	22	M
938441761	450004707	19	M
938441760	450004707	18	M
938441759	450004707	19	M
938441758	450004707	22	M
938441757	450004707	19	M
938441756	450004707	18	M
938441755	450004707	19	M
938441754	450004707	19	M
938441753	450004707	22	M
938441752	450004707	19	M
938441751	450004707	18	M
938441750	450004707	19	M
938441749	450004707	23	M
938441748	450004707	20	M
938441747	450004707	18	M
938441746	450004707	20	M
938441745	450004707	22	M
938441744	450004707	19	M
938441743	450004707	22	M
938441742	450004707	23	M
938441741	450004707	22	M
938441740	450004707	23	M
938441739	450004707	18	M
938441738	450004707	22	M
938441737	450004707	19	M
938441736	450004707	19	M
938441735	450004707	22	M
938441734	450004707	20	M
938441733	450004707	19	M
938441732	450004707	20	M
938441731	450004707	19	M
938441730	450004707	24	M
938441729	450004707	18	M
938441728	450004707	19	M
938441727	450004707	19	M
938441726	450004707	21	M
938441725	450004707	18	M
938441724	450004707	21	M
938441723	450004707	19	M
938441722	450004707	20	M
938441721	450004707	24	M
938441720	450004707	18	M
938441719	450004707	20	M
938441718	450004707	21	M
938441717	450004707	22	M
938441716	450004707	24	M
938441715	450004707	19	M
938441714	450004707	21	M
938441713	450004707	23	M
938441712	450004707	21	M
938441711	450004707	21	M
938441710	450004707	23	M
938441709	450004707	21	M
938441708	450004707	18	M
938441707	450004707	19	M
938441706	450004707	19	M
938441705	450004707	19	M
938441704	450004707	23	M
938441703	450004707	21	M
938441702	450004707	18	M
938441701	450004707	20	M
938441700	450004707	19	M
938441699	450004707	18	M
938441698	450004707	21	M
938441697	450004707	22	M
938441696	450004707	20	M
938441695	450004707	19	M
938441694	450004707	21	M
938441693	450004707	20	M
938441692	450004707	19	M
938441691	450004707	22	M
938441690	450004707	19	M
938441689	450004707	22	M
938441688	450004707	20	M
938441687	450004707	22	M
938441686	450004707	24	M
938441685	450004707	23	M
938441684	450004707	21	M
938441683	450004707	18	M
938441682	450004707	19	M
938441681	450004707	23	M
938441680	450004707	23	M
938441679	450004707	19	M
938441678	450004707	19	M
938441677	450004707	22	M
938441676	450004707	18	M
938441675	450004707	19	M
938441674	450004707	18	M
938441673	450004707	19	M
938441672	450004707	19	M
938441671	450004707	19	M
938441670	450004707	19	M
938441669	450004707	19	M
938441668	450004707	18	M
938441667	450004707	19	M
938441666	450004707	18	M
938441665	450004707	23	M
938441664	450004707	18	M
938441663	450004707	20	M
938441662	450004707	21	M
938441661	450004707	24	M
938441660	450004707	19	M
938441659	450004707	19	M
938441658	450004707	17	M
938444262	450004706	21	M
938444261	450004706	18	M
938444260	450004706	18	M
938444259	450004706	18	M
938444258	450004706	19	M
938444257	450004706	18	M
938444256	450004706	18	M
938444255	450004706	18	M
938444254	450004706	22	M
938444253	450004706	19	M
938444252	450004706	19	M
938444251	450004706	22	M
938444250	450004706	22	M
938444249	450004706	22	M
938444248	450004706	20	M
938444247	450004706	19	M
938444246	450004706	19	M
938444245	450004706	24	M
938444244	450004706	23	M
938444243	450004706	19	M
938444242	450004706	23	M
938444241	450004706	26	M
938444240	450004706	19	M
938444239	450004706	18	M
938444317	450004706	19	M
938444316	450004706	21	M
938444315	450004706	20	M
938444314	450004706	21	M
938444313	450004706	19	M
938444312	450004706	23	M
938444311	450004706	19	M
938444290	450004706	20	M
938444289	450004706	22	M
938444310	450004706	18	M
938444309	450004706	18	M
938444308	450004706	23	M
938444307	450004706	22	M
938444306	450004706	18	M
938444305	450004706	23	M
938444304	450004706	19	M
938444303	450004706	19	M
938444302	450004706	22	M
938444301	450004706	19	M
938444300	450004706	23	M
938444299	450004706	18	M
938444298	450004706	19	M
938444297	450004706	21	M
938444343	450004706	19	M
938444355	450004706	19	M
938444354	450004706	19	M
938444353	450004706	18	M
938444342	450004706	29	M
938444341	450004706	19	M
938444352	450004706	21	M
938444351	450004706	18	M
938444350	450004706	20	M
938444349	450004706	20	M
938444348	450004706	18	M
938444347	450004706	21	M
938444346	450004706	18	M
938444345	450004706	19	M
938444344	450004706	19	M
938444340	450004706	19	M
938444339	450004706	23	M
938444469	450004706	22	F
938444338	450004706	24	M
938444337	450004706	19	M
938444336	450004706	19	M
938444335	450004706	21	M
938444334	450004706	19	M
938444333	450004706	22	M
938444332	450004706	18	M
938444331	450004706	21	M
938444330	450004706	18	M
938444296	450004706	18	M
938444364	450004706	29	F
938444365	450004706	20	F
938444366	450004706	19	F
938444367	450004706	21	F
938444368	450004706	19	F
938444369	450004706	28	F
938444295	450004706	23	M
938444288	450004706	21	M
938444370	450004706	21	F
938444287	450004706	22	M
938444238	450004706	22	M
938444237	450004706	19	M
938444371	450004706	21	F
938444372	450004706	18	F
938444373	450004706	19	F
938444374	450004706	20	F
938444375	450004706	22	F
938444376	450004706	20	F
938444377	450004706	24	F
938444378	450004706	19	F
938444379	450004706	19	F
938444380	450004706	19	F
938444381	450004706	20	F
938444382	450004706	19	F
938444383	450004706	20	F
938444384	450004706	19	F
938444385	450004706	28	F
938444386	450004706	18	F
938444387	450004706	19	F
938444388	450004706	64	F
938444389	450004706	21	F
938444390	450004706	21	F
938444391	450004706	24	F
938444392	450004706	22	F
938444393	450004706	19	F
938444394	450004706	18	F
938444395	450004706	21	F
938444396	450004706	21	F
938444397	450004706	22	F
938444398	450004706	22	F
938444399	450004706	22	F
938444400	450004706	22	F
938444401	450004706	21	F
938444402	450004706	19	F
938444403	450004706	18	F
938444404	450004706	20	F
938444405	450004706	22	F
938444406	450004706	19	F
938444407	450004706	18	F
938444408	450004706	19	F
938444409	450004706	18	F
938444410	450004706	21	F
938444411	450004706	19	F
938444412	450004706	21	F
938444413	450004706	20	F
938444414	450004706	18	F
938444415	450004706	21	F
938444416	450004706	18	F
938444417	450004706	19	F
938444418	450004706	20	F
938444419	450004706	18	F
938444420	450004706	22	F
938444421	450004706	19	F
938444422	450004706	19	F
938444423	450004706	22	F
938444424	450004706	20	F
938444425	450004706	19	F
938444426	450004706	19	F
938444427	450004706	19	F
938444428	450004706	20	F
938444429	450004706	23	F
938444430	450004706	21	F
938444431	450004706	21	F
938444432	450004706	18	F
938444433	450004706	19	F
938444434	450004706	19	F
938444435	450004706	20	F
938444436	450004706	20	F
938444437	450004706	19	F
938444438	450004706	21	F
938444439	450004706	24	F
938444440	450004706	20	F
938444236	450004706	19	M
938444286	450004706	21	M
938444285	450004706	19	M
938444284	450004706	18	M
938444283	450004706	19	M
938444282	450004706	21	M
938444281	450004706	21	M
938444280	450004706	22	M
938444279	450004706	19	M
938444278	450004706	21	M
938444277	450004706	24	M
938444276	450004706	19	M
938444275	450004706	22	M
938444274	450004706	18	M
938444273	450004706	18	M
938444272	450004706	19	M
938444271	450004706	20	M
938444270	450004706	18	M
938444294	450004706	22	M
938444293	450004706	22	M
938444292	450004706	20	M
938444291	450004706	23	M
938444329	450004706	18	M
938444328	450004706	22	M
938444327	450004706	23	M
938444326	450004706	19	M
938444325	450004706	22	M
938444324	450004706	21	M
938444323	450004706	19	M
938444322	450004706	23	M
938444321	450004706	37	M
938444320	450004706	20	M
938444319	450004706	19	M
938444318	450004706	19	M
938444269	450004706	21	M
938444268	450004706	21	M
938444267	450004706	19	M
938444266	450004706	18	M
938444265	450004706	19	M
938444264	450004706	18	M
938444263	450004706	19	M
938444235	450004706	24	M
938444234	450004706	20	M
938444233	450004706	25	M
938444232	450004706	19	M
938444231	450004706	20	M
938444356	450004706	21	F
938444357	450004706	19	F
938444358	450004706	20	F
938444359	450004706	19	F
938444360	450004706	19	F
938444361	450004706	23	F
938444362	450004706	21	F
938444363	450004706	19	F
938444468	450004706	19	F
938444467	450004706	22	F
938444466	450004706	19	F
938444465	450004706	20	F
938444464	450004706	22	F
938444463	450004706	20	F
938444462	450004706	21	F
938444461	450004706	22	F
938444460	450004706	20	F
938444459	450004706	20	F
938444458	450004706	19	F
938444457	450004706	18	F
938444456	450004706	23	F
938444455	450004706	18	F
938444454	450004706	18	F
938444453	450004706	19	F
938444452	450004706	21	F
938444451	450004706	19	F
938444450	450004706	19	F
938444449	450004706	21	F
938444448	450004706	18	F
938444447	450004706	19	F
938444446	450004706	20	F
938444445	450004706	23	F
938444444	450004706	20	F
938444443	450004706	20	F
938444442	450004706	20	F
938444441	450004706	23	F
938445771	450004710	23	F
938445772	450004710	18	F
938445773	450004710	19	F
938445774	450004710	21	F
938445775	450004710	23	F
938445776	450004710	18	F
938445777	450004710	24	F
938445778	450004710	21	F
938445779	450004710	19	F
938445780	450004710	24	F
938445781	450004710	20	F
938445782	450004710	19	F
938445783	450004710	19	F
938445784	450004710	18	F
938445785	450004710	19	F
938445786	450004710	18	F
938445787	450004710	21	F
938445788	450004710	22	F
938445789	450004710	22	F
938445790	450004710	19	F
938445791	450004710	24	F
938445792	450004710	21	F
938445128	450004710	19	M
938445127	450004710	19	M
938445126	450004710	19	M
938445125	450004710	39	M
938445124	450004710	20	M
938445123	450004710	22	M
938445122	450004710	19	M
938445121	450004710	19	M
938445120	450004710	21	M
938445119	450004710	18	M
938445118	450004710	21	M
938445117	450004710	21	M
938445116	450004710	19	M
938445115	450004710	24	M
938445114	450004710	21	M
938445113	450004710	22	M
938445112	450004710	22	M
938445111	450004710	18	M
938445110	450004710	19	M
938445109	450004710	24	M
938445108	450004710	18	M
938445107	450004710	20	M
938445106	450004710	19	M
938445105	450004710	24	M
938445104	450004710	19	M
938445103	450004710	18	M
938445102	450004710	19	M
938445101	450004710	23	M
938445100	450004710	18	M
938445099	450004710	21	M
938445098	450004710	18	M
938445097	450004710	22	M
938445096	450004710	19	M
938445095	450004710	18	M
938445094	450004710	19	M
938445093	450004710	30	M
938445092	450004710	19	M
938445091	450004710	23	M
938445090	450004710	19	M
938445089	450004710	19	M
938445088	450004710	23	M
938445087	450004710	19	M
938445086	450004710	23	M
938445085	450004710	19	M
938445084	450004710	20	M
938445083	450004710	18	M
938445082	450004710	18	M
938445081	450004710	19	M
938445080	450004710	19	M
938445079	450004710	18	M
938445078	450004710	19	M
938445793	450004710	23	F
938445794	450004710	21	F
938445795	450004710	23	F
938445796	450004710	24	F
938445797	450004710	18	F
938445798	450004710	22	F
938445799	450004710	22	F
938445077	450004710	19	M
938445076	450004710	22	M
938445075	450004710	18	M
938445074	450004710	18	M
938445073	450004710	23	M
938445072	450004710	18	M
938445071	450004710	19	M
938445070	450004710	26	M
938445069	450004710	19	M
938445068	450004710	19	M
938445067	450004710	19	M
938445066	450004710	22	M
938445065	450004710	18	M
938445064	450004710	22	M
938445063	450004710	18	M
938445062	450004710	19	M
938445061	450004710	20	M
938445060	450004710	21	M
938445059	450004710	18	M
938445058	450004710	22	M
938445057	450004710	20	M
938445056	450004710	19	M
938445055	450004710	21	M
938445054	450004710	21	M
938445053	450004710	24	M
938445052	450004710	22	M
938445051	450004710	24	M
938445050	450004710	19	M
938445049	450004710	21	M
938445048	450004710	24	M
938445047	450004710	19	M
938445046	450004710	19	M
938445045	450004710	18	M
938445044	450004710	22	M
938445043	450004710	19	M
938445042	450004710	23	M
938445041	450004710	19	M
938445040	450004710	19	M
938445039	450004710	18	M
938445038	450004710	21	M
938445037	450004710	21	M
938445036	450004710	23	M
938445035	450004710	21	M
938445034	450004710	19	M
938445033	450004710	24	M
938445032	450004710	22	M
938445031	450004710	19	M
938445030	450004710	18	M
938445029	450004710	18	M
938445028	450004710	19	M
938445027	450004710	19	M
938445026	450004710	21	M
938445025	450004710	22	M
938445024	450004710	18	M
938445023	450004710	54	M
938445022	450004710	18	M
938445021	450004710	18	M
938445020	450004710	22	M
938445019	450004710	19	M
938445018	450004710	27	M
938445017	450004710	18	M
938445016	450004710	20	M
938445015	450004710	23	M
938445014	450004710	20	M
938445013	450004710	24	M
938445012	450004710	22	M
938445011	450004710	24	M
938445010	450004710	20	M
938445009	450004710	18	M
938445008	450004710	22	M
938445007	450004710	22	M
938445006	450004710	19	M
938445005	450004710	19	M
938445004	450004710	20	M
